2024-04-24T09:46:59.980Z transformInclude 
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/app-call-server.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/add-base-path.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react-server-dom-webpack/client.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/icons/CloseIcon.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/container/RuntimeError/index.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/container/RuntimeError/index.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/error-source.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/hot-linked-text/index.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/hot-linked-text/index.js
2024-04-24T09:48:02.933Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/container/RuntimeError/component-stack-pseudo-html.js
2024-04-24T09:48:02.934Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/CodeFrame/styles.js
2024-04-24T09:48:02.934Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/LeftRightDialogHeader/styles.js
2024-04-24T09:48:02.934Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Overlay/styles.js
2024-04-24T09:48:02.934Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Terminal/styles.js
2024-04-24T09:48:02.935Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/scheduler/index.js
2024-04-24T09:48:02.935Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/LeftRightDialogHeader/styles.js
2024-04-24T09:48:02.935Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/shared.js
2024-04-24T09:48:02.935Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/error-source.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.browser.development.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react-dom/index.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@babel+runtime@7.24.1/node_modules/@babel/runtime/helpers/esm/extends.js
2024-04-24T09:48:02.936Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/build/webpack/loaders/css-loader/src/runtime/api.js
2024-04-24T09:48:02.937Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:48:02.937Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.937Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_tagged_template_literal_loose.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/noop-template.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_default.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.938Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@radix-ui+react-slot@1.0.2_@types+react@18.2.77_react@18.2.0/node_modules/@radix-ui/react-slot/dist/index.mjs
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/router/utils/app-paths.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/promise-queue.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/fill-cache-with-new-subtree-data.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/lib/is-error.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/invalidate-cache-below-flight-segmentpath.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/apply-router-state-patch-to-tree.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/apply-router-state-patch-to-tree.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/apply-router-state-patch-to-tree.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/apply-router-state-patch-to-tree.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/apply-router-state-patch-to-tree.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/should-hard-navigate.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/is-navigating-to-new-root-layout.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/is-navigating-to-new-root-layout.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/is-navigating-to-new-root-layout.js
2024-04-24T09:48:02.939Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/is-navigating-to-new-root-layout.js
2024-04-24T09:48:02.940Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/is-navigating-to-new-root-layout.js
2024-04-24T09:48:02.940Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_tagged_template_literal_loose.js
2024-04-24T09:48:02.940Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/noop-template.js
2024-04-24T09:48:02.940Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_tagged_template_literal_loose.js
2024-04-24T09:48:02.941Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/noop-template.js
2024-04-24T09:48:02.941Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_tagged_template_literal_loose.js
2024-04-24T09:48:02.941Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/noop-template.js
2024-04-24T09:48:02.941Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_tagged_template_literal_loose.js
2024-04-24T09:48:02.941Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/noop-template.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-mutable.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-mutable.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-mutable.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-mutable.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-mutable.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/ppr-navigations.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/ppr-navigations.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/clear-cache-node-data-for-segment-path.js
2024-04-24T09:48:02.943Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-segment-mismatch.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-segment-mismatch.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-segment-mismatch.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/handle-segment-mismatch.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/reducers/has-interception-route-in-current-tree.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/reducers/has-interception-route-in-current-tree.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/reducers/has-interception-route-in-current-tree.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Dialog/Dialog.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Dialog/DialogBody.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Dialog/DialogContent.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Dialog/DialogHeader.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Dialog/styles.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Overlay/Overlay.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Terminal/Terminal.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/VersionStalenessInfo/styles.js
2024-04-24T09:48:02.944Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/VersionStalenessInfo/VersionStalenessInfo.js
2024-04-24T09:48:02.945Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/LeftRightDialogHeader/LeftRightDialogHeader.js
2024-04-24T09:48:02.946Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react-dom/index.js
2024-04-24T09:48:02.946Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.952Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Toast/styles.js
2024-04-24T09:48:02.952Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/Toast/Toast.js
2024-04-24T09:48:02.952Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/stack-frame.js
2024-04-24T09:48:02.952Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/components/CodeFrame/index.js
2024-04-24T09:48:02.952Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/helpers/group-stack-frames-by-framework.js
2024-04-24T09:48:02.952Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/container/RuntimeError/GroupedStackFrames.js
2024-04-24T09:48:02.953Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/magic-identifier.js
2024-04-24T09:48:02.953Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/react-dev-overlay/internal/icons/CollapseIcon.js
2024-04-24T09:48:02.953Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/scheduler/cjs/scheduler.development.js
2024-04-24T09:48:02.953Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/fill-lazy-items-till-leaf-with-head.js
2024-04-24T09:48:02.954Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/create-router-cache-key.js
2024-04-24T09:48:02.954Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/create-router-cache-key.js
2024-04-24T09:48:02.954Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/segment.js
2024-04-24T09:48:02.954Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/match-segments.js
2024-04-24T09:48:02.954Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/refetch-inactive-parallel-segments.js
2024-04-24T09:48:02.954Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/match-segments.js
2024-04-24T09:48:02.954Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/segment.js
2024-04-24T09:48:02.955Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/compute-changed-path.js
2024-04-24T09:48:02.955Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/shared/lib/segment.js
2024-04-24T09:48:02.955Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/match-segments.js
2024-04-24T09:48:02.955Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/create-router-cache-key.js
2024-04-24T09:48:02.955Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/create-router-cache-key.js
2024-04-24T09:48:02.955Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/client/components/router-reducer/reducers/navigate-reducer.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/server/future/helpers/interception-routes.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/@swc+helpers@0.5.5/node_modules/@swc/helpers/esm/_interop_require_wildcard.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.957Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.958Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/jsx-runtime.js
2024-04-24T09:48:02.958Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
2024-04-24T09:48:02.958Z transformInclude /Users/maxprilutskiy/Replexica/replexica/node_modules/.pnpm/next@14.2.1_react-dom@18.2.0_react@18.2.0/node_modules/next/dist/compiled/react/index.js
